Item1.Centroid.X,Item1.Centroid.Y,Item1.MajorAxisLength,Item1.MinorAxisLength,Item1.Area
291.4993,84.81568,34.7494492122073,33.5711256115526,1218
287.8137,79.83199,35.0914743678165,34.0912258522074,1247
287.8366,76.9419,38.9850394543971,34.8981494003696,961
290.5793,77.36538,35.4009046217973,34.7577093351918,1284.5
291.5908,76.52457,35.20609756823,34.969216397984,1285.5
291.7833,75.55224,35.1007035711013,33.795139893399,1238
292.4199,74.90218,35.525283767521,34.2450665537165,1271
291.004,72.22015,39.0294706724787,33.4107474986505,966
292.4694,73.7272,35.2555755285761,34.121207618861,1255.5
292.412,73.59684,35.3882413019035,33.9688034860187,1255.5
290.4555,71.39748,39.3455520825013,31.686373755121,925
254.1406,68.30508,33.3507705374376,28.8270386752665,1003
243.8285,63.69076,33.7556734911812,30.010748840032,1058.5
244.5533,63.7388,33.9891789419059,30.7398292134069,1090.5
244.8244,63.76792,34.3553476117082,30.7734756179619,1104.5
244.7554,63.94366,34.2047903917465,30.9806013097241,1106.5
244.8508,63.86633,34.1657645444019,30.9322540099295,1103.5
244.9659,64.02463,34.255619703157,31.0246595434668,1110
245.1688,63.86936,34.586082901607,30.8050236518328,1112.5
245.2058,63.88624,34.3855777542454,30.9855654849551,1112
245.2368,64.12495,33.8577803106689,31.0078566620375,1096.5
245.2325,63.97733,34.0676639758227,30.7914652707341,1095.5
246.4846,63.2705,33.8546350900226,30.5229922233999,1079.5
275.1552,37.95362,34.3187868659263,29.1172553946903,1038.5
276.2662,38.10181,34.5595485421479,29.5115639842434,1057.5
276.4863,37.91832,34.6140674614888,29.531877868591,1061
276.5489,38.34797,34.2260575935041,28.8154390649919,1024.5
276.8403,37.88251,34.5774740324623,29.5065135501528,1054
277.3192,38.13109,34.5547983778857,28.2455302050519,1012
277.3241,37.46065,34.7759285149801,29.0391724032683,1042
277.1154,37.7515,34.5136604381481,28.1649352681638,1002
267.3445,46.76858,32.7492366016746,29.9323146413526,1020.5
265.9968,50.85934,34.0833776113017,30.7447270423256,1092.5
266.3934,50.34439,34.1405466461142,30.4869211016784,1085
267.3558,49.33041,34.0079311012339,30.6042867860449,1084
267.7894,48.77496,33.9229490243679,30.6706836158013,1085
268.0094,48.53549,34.3479744221107,30.6279814621945,1096.5
268.3859,48.02591,34.2534805233644,30.6228938965308,1093.5
284.313,38.00974,34.1908698647361,29.3946382600437,1044
287.5021,32.90359,34.5627268812938,27.1194452268332,971.5
287.9458,32.70716,35.2257192161668,26.5151720763511,963
287.9458,32.70716,35.2257192161668,26.5151720763511,963
287.8227,32.6695,34.8624499193174,26.2361519132672,942
287.8514,32.63499,35.1984332660518,26.5662652819728,968
279.6349,34.95875,31.4928557973964,27.4727441630634,897
228.0617,61.29515,34.4536518108758,27.7707135603272,999.5
227.4816,78.15646,16.5877616781641,7.2689850479609,122.5
230.067,66.24058,30.1323949177635,29.1347524234718,911
230.8149,64.90217,34.8618714392028,29.5527458337639,1075
230.746,64.86946,34.887248162882,29.8249457833338,1086.5
230.6008,64.64959,34.893628642178,29.7401735578968,1083.5
226.4961,66.57525,34.7807264028833,28.8011082936104,1046.5
215.2472,70.07124,35.4472468434232,24.8359196336228,917
215.0418,70.35542,35.527040248555,24.3164631873107,898
215.0678,70.37039,35.4925756410022,24.6314944642885,904
214.8656,70.00331,35.5820293266746,24.5625631244426,906.5
215.0503,70.10529,35.819603375265,24.6140325087026,915
214.9157,69.92921,35.3271830692561,24.973158475042,913.5
215.4349,70.65742,34.9693768253678,24.8307432327131,901
254.3763,76.2364,36.4338061477329,32.292163619799,1226
262.5702,76.21794,37.3496919670263,31.477596214193,1206
262.6351,76.25041,37.5741412001217,31.766845099919,1224
263.0091,75.79291,37.4927299373284,31.4733108950618,1208
263.1576,75.92278,37.7988125513252,31.9471993245754,1234.5
225.7275,80.60564,36.1107577816099,28.9419577382556,1092.5
226.4417,80.84801,35.9022077372155,29.6729882301472,1113
226.948,80.83011,35.9352767297396,30.3146554128805,1138
227.2619,80.29909,35.9997629935702,30.5356501186713,1148.5
227.3997,80.11145,36.2708733728788,30.2465848225682,1147
227.2441,80.08926,36.1955942519157,30.3325514804128,1146.5
227.3876,79.97448,36.3461157563264,30.2835590305152,1149.5
227.6477,80.07977,36.1162208316817,30.0805896604073,1134.5
227.6085,80.14684,36.0281744413808,30.3426090301742,1143
228.0186,80.1307,36.0413889223676,30.2745396123669,1140
228.7424,80.16315,36.1749966616912,30.6726875457655,1159.5
229.1552,79.89924,36.2331954156141,30.6374461229288,1159.5
230.5665,78.06818,35.8711530530962,30.4254969252195,1141.5
NaN,NaN,0,0,0
248.1844,56.41875,36.7059124730319,32.2457493337663,1237
248.0923,57.06804,36.7114751500664,32.4016450996232,1242
248.1677,57.71159,37.0873798545482,32.5625973483407,1261.5
248.9761,59.1593,37.3252136566083,33.0844700643507,1290
249.128,59.67902,37.3251955133878,32.5169103747098,1268
249.3032,59.68779,37.5355373389013,33.0055137257846,1294
249.1763,60.2438,37.3741661762388,33.400768880718,1303
263.9934,55.68979,37.3912578397927,34.1969947740244,1333.5
264.0867,56.00087,37.9254594334783,33.9467165242062,1341.5
263.8411,56.52716,37.6801442263467,34.0702819527504,1338
263.8485,57.54858,37.9946431939891,34.049641855241,1346.5
263.9505,57.8468,38.1570805314077,33.9306898397515,1349
263.9621,58.06077,38.3531914550439,33.9951278740419,1357.5
263.6094,58.49546,38.1987673899197,34.5713279100909,1376.5
263.7986,58.20184,38.3148986301383,34.5065579985212,1376.5
263.9395,58.0973,38.4949944882815,34.5107574880855,1384
263.8145,58.16286,38.7575173963069,34.720440969617,1402
260.8868,62.7006,31.9458533833422,23.985681931848,776
NaN,NaN,0,0,0
NaN,NaN,0,0,0
NaN,NaN,0,0,0
263.0564,63.22672,38.7560723821953,34.9032226614273,1397.5
262.9293,63.6701,40.2530292086107,34.7813245838755,1454.5
261.8949,64.85701,40.1742484296996,34.9933680434837,1460.5
261.4675,65.44317,40.3438532348432,35.3664997972863,1481
261.1471,65.74771,40.420576788444,35.519502218782,1491
260.9407,66.1488,40.4447167961138,35.5182819842716,1492
260.7592,66.75401,40.7492227751131,35.7952321835033,1515
259.9805,67.64182,40.9093162708941,35.8124424961574,1522.5
259.4835,68.29287,40.8283655334986,35.9341253935782,1524
259.1254,68.38297,40.7307636399019,35.4960617896221,1501
251.2697,75.02341,39.832349054096,35.9879625429949,1495
240.1452,81.28143,39.8455271697929,35.0077042620181,1458
239.9959,80.94642,40.0439453627589,35.220761635783,1474.5
239.5887,80.53698,39.8195860034717,35.3396820132836,1471.5
239.1454,80.34509,39.7370846980979,35.1450282743742,1460
238.7503,80.12367,39.7063421275298,35.1494375721861,1459.5
237.1736,79.31142,39.6782233111657,34.6579095791151,1437.5
236.994,79.29812,39.6395242814738,34.3800625057227,1424.5
236.9659,79.27336,39.9267942506067,34.3646723482291,1434
238.1417,79.32092,39.5771993003998,34.3955297748972,1423
NaN,NaN,0,0,0
NaN,NaN,0,0,0
NaN,NaN,0,0,0
263.2413,96.29632,34.7275030691772,25.2396313385917,860
262.1847,92.67776,38.9616541792881,29.2991631452825,1171.5
262.0227,89.5997,43.1682980158978,33.4025451414394,1443.5
261.3337,89.85079,42.8989094234984,34.0212032240287,1470
261.1829,89.89867,43.1580665155516,33.9831844158448,1472
253.9701,95.11803,41.0641514475616,35.4854612167177,1516.5
246.6633,98.2606,40.8697482195207,36.520015906139,1560.5
246,98.76943,40.4808863725602,36.6407835210927,1550.5
245.5792,98.99326,40.5515224473658,36.7021026200056,1556.5
244.5748,99.82414,40.6092383027216,36.3297360682989,1542
241.2442,99.8915,40.3153889561206,36.2896928496985,1530
