Target.X,Target.Y,Pupil.X,Pupil.Y
378.0895,247.0953,236.8258,112.9123
437.3665,201.652,213.664,96.70153
180.8747,186.9041,327.0093,61.7888
242.1895,227.4895,287.6212,85.94747
382.743,256.3712,231.3716,117.8278
308.7389,177.8982,255.7256,71.58601
233.8022,246.7978,289.9799,96.45148
313.1133,175.673,249.0736,71.71114
209.262,245.2042,304.3501,97.57883
450.2962,271.2252,206.4142,125.7046
